1,4.7360678530059035,3.959117221832275,960.6179914179957
2,3.561310810516055,3.2667927503585816,950.6191750889993
3,3.0615399539800747,2.9124594926834106,950.4521622270113
4,2.764469631626459,2.71536328792572,951.308407738994
5,2.562556418758271,2.5802649736404417,950.5648637200065
6,2.4152528109754776,2.4745482444763183,952.1550722929969
7,2.3047748103985386,2.4103209614753722,952.0664181260072
8,2.217342118485889,2.3383536338806152,951.663039496998
9,2.1460358868253993,2.3061609625816346,951.3762264779944
10,2.08575310397169,2.268286180496216,950.3645807590074
11,2.034502347055589,2.253207194805145,950.1300628070021
12,1.989759857506559,2.223835122585297,952.3685473299993
13,1.951303275428545,2.193608856201172,952.0533659240027
14,1.9164255157708079,2.193423807621002,952.3602965970058
15,1.885190400775686,2.182341432571411,952.3733026249975
16,1.8573219160476324,2.1597968697547913,952.8699527510034
17,1.8320178733696155,2.163548529148102,952.6085039489844
18,1.8080962060040546,2.16371146440506,951.9953138090204
19,1.7865039419759574,2.138480854034424,952.4121578269987
20,1.7666621391643278,2.1455032587051392,952.3245785459876
21,1.7480232253153865,2.1467300772666933,952.8594041070028
22,1.730585393597106,2.136853778362274,950.732661860995
23,1.7146526368704595,2.134430158138275,951.2268153100158
24,1.6997146731873916,2.1371939301490785,951.7007494989957
25,1.6853012142567758,2.1268176555633547,952.5365067799867
26,1.6721379324007715,2.1253026008605955,953.2209547259845
27,1.6594087097742787,2.1315539121627807,950.6873337849975
28,1.647779767348585,2.1149060130119324,951.9145590900152
29,1.6364188859984605,2.1197068095207214,952.2977040399855
30,1.6255979761720156,2.1264106035232544,950.5997598720132
